ENTREZID	ENSEMBL	SYMBOL	SRR1554534	SRR1554535	SRR1554568	SRR1554561	SRR1554567	SRR1554536	SRR1554541	SRR1554539	SRR1554538	SRR1554537
100507245	NA	NA	27	21	88	37	184	2	184	86	122	114
100507246	ENSG00000163597	SNHG16	608	806	4000	968	4853	249	4777	781	4413	3968
100507247	NA	NA	2	0	18	0	44	2	28	2	58	14
100507248	NA	NA	165	548	192	240	266	45	515	440	153	309
100507249	NA	C8orf17	2	0	0	1	4	0	0	0	11	0
100507250	ENSG00000247363	LOC100507250	12	25	31	3	35	20	9	16	29	9
100507252	NA	NA	90	118	90	64	202	29	224	75	160	139
100507253	NA	NA	21	65	8	19	28	20	107	25	42	89
100507254	ENSG00000228495	LINC01013	2	11	5	0	12	0	2	8	4	0
100507255	NA	NA	87	212	685	67	1004	35	1253	155	1215	955
100507256	NA	NA	12	24	17	24	29	7	37	7	43	42
100507257	ENSG00000223403	MEG9	735	863	235	1034	532	169	305	817	365	118
100507258	NA	NA	20	47	58	61	52	15	57	155	124	77
100507259	NA	NA	9	17	30	5	63	16	17	31	32	25
100507260	NA	NA	178	231	602	230	715	85	709	247	1151	1000
100507261	ENSG00000235661	MIR670HG	0	0	24	4	10	0	9	3	2	2
100507263	NA	NA	25	54	16	45	32	8	43	51	43	17
100507264	NA	NA	0	0	0	0	0	0	0	0	0	0
100507265	NA	NA	46	218	118	87	426	50	380	172	194	269
100507266	ENSG00000247708	STX18-AS1	177	225	554	297	703	44	675	231	759	571
100507267	NA	LINC01187	0	0	0	0	0	0	0	0	0	0
100507268	NA	NA	2	0	2	0	9	0	10	10	9	7
100507269	NA	NA	8	51	21	59	34	4	15	11	50	33
100507271	NA	NA	0	0	0	0	0	0	3	0	0	0
100507272	NA	NA	22	15	27	12	34	0	43	36	28	37
100507273	NA	NA	0	0	6	0	2	0	10	0	11	12
100507274	ENSG00000239513	LINC01210	0	0	0	0	0	0	0	0	0	0
100507276	NA	NA	6	2	8	3	20	4	6	16	36	20
100507277	ENSG00000259082	LINC02314	0	0	0	0	0	0	0	0	0	0
100507278	NA	NA	3038	3730	2929	4675	5596	186	6053	3688	4157	3558
100507279	NA	NA	0	0	0	0	0	0	0	0	0	0
100507280	NA	NA	273	327	1101	403	1293	242	1034	300	1173	1033
100507281	NA	NA	27	18	57	10	175	12	269	24	115	4
100507282	NA	NA	285	886	967	466	1866	80	2091	817	1737	802
100507283	ENSG00000245498	LOC100507283	353	262	616	535	734	159	808	269	1016	878
100507284	NA	NA	0	0	6	1	2	0	4	0	0	0
100507285	NA	NA	0	0	2	0	1	0	8	0	5	3
100507286	NA	NA	0	0	0	0	0	0	1	1	0	0
100507288	NA	NA	0	1	2	12	4	4	8	0	3	0
100507289	NA	NA	0	0	0	0	0	0	0	0	0	0
100507290	ENSG00000261221	ZNF865	3523	2820	3715	5800	3534	460	3039	2644	3239	3852
100507291	ENSG00000248932	LOC100507291	141	110	249	189	354	54	472	154	512	367
100507292	NA	NA	52	24	203	53	883	6	1231	38	917	327
100507293	NA	NA	7	19	53	5	33	3	61	12	95	22
100507294	NA	NA	80	90	567	138	901	56	866	47	960	827
100507295	NA	NA	37	42	32	32	26	16	38	16	40	50
100507296	NA	NA	1	0	1	0	2	0	4	1	1	0
100507297	NA	TMEM44-AS1	195	332	813	180	937	105	995	181	750	543
100507298	NA	NA	5	7	17	12	16	2	22	4	23	12
100507299	NA	SMC5-AS1	15	25	66	48	74	16	118	39	100	46
100507300	ENSG00000244926	ALKBH3-AS1	22	26	95	13	107	0	104	37	119	130
100507301	NA	NA	0	0	0	0	0	0	0	0	0	0
100507302	NA	NA	20	44	73	21	96	6	94	20	143	81
100507303	ENSG00000260260	SNHG19	261	323	1008	310	1310	485	892	228	1114	1342
100507304	NA	NA	105	93	470	128	576	41	342	103	445	340
100507305	NA	NA	12	13	4	14	27	0	53	16	15	17
100507306	NA	NA	18	47	43	20	62	7	52	23	78	51
100507307	NA	NA	0	0	0	0	0	0	0	0	0	0
100507308	ENSG00000227954	TARID	4	8	0	0	0	2	0	4	0	0
100507309	NA	NA	184	444	278	117	461	55	415	232	407	343
100507311	NA	NA	0	0	8	0	8	11	33	5	23	0
100507312	NA	NA	0	0	0	0	0	0	0	0	0	0
100507313	NA	NA	413	595	2215	343	1809	602	495	275	1623	966
100507314	NA	NA	68	83	673	93	636	117	1069	93	1355	613
100507315	NA	NA	442	503	105	507	219	227	254	310	130	125
100507316	ENSG00000253716	MINCR	233	395	366	239	420	193	268	211	421	446
100507317	NA	NA	132	240	517	173	705	70	412	148	551	422
100507318	NA	NA	2	2	29	5	41	2	67	9	44	29
100507319	NA	NA	33	292	13	60	50	127	36	97	34	1
100507321	NA	ERVK13-1	1195	1329	2550	1721	4444	262	3423	2527	3582	2871
100507322	NA	NA	550	1197	2757	747	2988	208	3001	891	2004	1957
100507325	NA	NA	0	7	0	3	24	0	2	0	0	0
100507326	NA	NA	14	11	6	13	12	30	3	12	2	2
100507327	NA	NA	0	0	0	0	0	0	0	0	0	0
100507328	NA	NA	0	2	5	0	9	0	8	2	7	2
100507329	NA	NA	186	122	0	126	5	39	4	106	4	2
100507330	NA	NA	2	5	13	11	12	0	29	7	13	18
100507331	ENSG00000272589	ZSWIM8-AS1	48	94	308	78	261	34	276	76	296	320
100507332	NA	NA	6	10	8	0	22	1	24	8	22	11
100507333	NA	NA	813	735	669	1213	907	267	969	654	730	994
100507334	ENSG00000261760	LOC100507334	0	0	0	0	0	0	0	0	0	0
100507335	NA	NA	6	0	9	4	1	0	1	4	6	0
100507336	ENSG00000228793	LOC100507336	27	714	17	79	73	48	19	336	26	37
100507337	NA	NA	4	3	16	2	36	0	20	3	47	25
100507338	NA	NA	1037	1170	121	1657	254	286	262	1129	211	110
100507339	NA	NA	0	0	0	0	0	0	0	0	0	0
100507341	ENSG00000253457	SMIM18	127	325	942	74	2177	28	2510	466	1694	1080
100507342	NA	NA	200	155	644	313	675	73	535	219	871	520
100507343	NA	NA	18	5	9	14	11	6	25	8	22	8
100507344	NA	NA	4	0	29	4	299	8	36	4	29	8
100507345	NA	NA	32	226	294	56	457	64	442	151	480	276
100507346	NA	LOC100507346	5	7	40	5	47	6	32	21	64	34
100507347	ENSG00000229124	VIM-AS1	4	43	101	5	195	50	99	20	80	84
100507348	NA	NA	1	1	0	8	1	0	0	0	2	6
100507349	NA	NA	0	0	0	0	0	0	0	0	0	0
100507351	NA	LOC100507351	1251	479	32	2750	481	331	194	1151	241	6
100507352	NA	NA	8	28	8	11	3	26	9	25	0	0
100507353	NA	NA	36	58	270	51	286	24	67	80	113	2
100507355	NA	NA	0	0	3	1	11	1	65	20	28	8
100507358	NA	NA	264	444	5664	222	3800	8	2583	505	6802	4254
100507359	NA	NA	29	52	208	11	86	25	117	59	309	81
100507360	NA	NA	33	65	87	44	75	18	41	40	47	30
100507362	ENSG00000224582	LINC01015	0	0	0	0	0	0	0	0	0	0
100507362	ENSG00000235788	LINC01015	0	0	0	0	0	0	0	0	0	0
100507362	ENSG00000230674	LINC01015	0	0	0	0	0	0	0	0	0	0
100507362	ENSG00000224446	LINC01015	0	0	0	0	0	0	0	0	0	0
100507362	ENSG00000225426	LINC01015	0	0	0	0	0	0	0	0	0	0
100507362	ENSG00000233857	LINC01015	0	0	0	0	0	0	0	0	0	0
100507362	ENSG00000226687	LINC01015	0	0	0	0	0	0	0	0	0	0
100507362	ENSG00000229383	LINC01015	0	0	0	0	0	0	0	0	0	0
100507363	NA	NA	0	0	0	0	0	0	0	0	0	0
100507364	NA	NA	42	123	77	69	91	20	93	145	247	60
100507367	NA	NA	1374	4074	326	1656	905	930	496	2403	464	309
100507369	NA	NA	0	1	1	0	0	0	2	1	2	0
100507370	NA	NA	12	4	12	23	20	4	20	5	55	29
100507371	NA	NA	0	12	7	7	13	0	0	9	4	9
100507372	NA	NA	162	300	638	154	1102	94	1008	177	962	687
100507373	ENSG00000267169	LOC100507373	80	142	499	242	387	38	409	149	765	562
100507373	ENSG00000288348	LOC100507373	80	142	499	242	387	38	409	149	765	562
100507374	NA	NA	0	0	0	0	0	0	0	0	0	0
100507375	NA	NA	0	0	3	2	4	0	1	0	3	0
100507376	NA	NA	61	304	193	113	420	155	269	186	339	272
100507377	ENSG00000251138	LINC02882	15	19	0	6	0	0	0	14	0	0
100507378	NA	NA	3	4	8	0	0	0	3	1	8	4
100507380	NA	NA	324	920	812	693	1079	173	1727	1149	1034	887
100507381	NA	KCNQ5-IT1	4	3	0	13	24	0	48	4	21	15
100507382	NA	NA	17	24	66	27	55	10	113	14	162	95
100507383	NA	NA	98	207	133	200	151	55	187	227	162	127
100507384	ENSG00000254519	LOC100507384	0	0	0	0	0	0	0	0	0	0
100507386	NA	NA	81	149	3	27	4	11	5	43	6	8
100507387	NA	NA	334	335	769	438	1074	115	987	274	796	1253
100507389	ENSG00000243818	LOC100507389	4	0	0	0	0	0	4	0	0	0
100507390	NA	NA	8	8	6	9	5	25	2	20	5	0
100507391	ENSG00000237222	LINC01968	2	2	0	0	0	0	0	0	5	2
100507392	ENSG00000254703	SENCR	38	45	19	13	25	44	48	16	26	21
100507395	NA	LOC100507395	0	0	0	0	0	0	0	0	0	0
100507396	NA	NA	0	0	0	4	0	0	0	0	0	0
100507397	NA	NA	1152	3255	123	2007	440	756	333	2566	135	675
100507398	ENSG00000236778	INTS6-AS1	78	132	329	139	375	48	363	113	442	356
100507399	NA	NA	0	0	0	1	0	0	2	7	0	0
100507400	NA	NA	154	921	246	202	574	334	1007	495	446	788
100507401	ENSG00000247675	LRP4-AS1	54	42	107	47	50	18	33	16	49	47
100507402	NA	NA	0	12	1	9	12	0	44	0	23	15
100507403	ENSG00000253123	LOC100507403	4	17	294	10	448	25	50	8	186	56
100507404	ENSG00000224533	TMLHE-AS1	1	1	2	1	1	0	3	0	1	2
100507405	NA	NA	2765	1070	1917	6834	1508	244	3454	3315	1911	1926
100507406	ENSG00000234956	LINC02539	0	0	0	0	6	0	0	0	0	0
100507407	NA	NA	34	333	173	52	487	83	502	271	261	280
100507408	NA	NA	1	0	0	2	0	0	0	3	0	0
100507410	NA	C1QTNF1-AS1	0	0	0	1	0	13	0	4	0	0
100507411	NA	NA	20	32	218	19	143	19	178	30	187	174
100507412	NA	LOC100507412	0	0	0	0	0	0	0	0	0	0
100507413	NA	NA	35	69	54	74	158	17	131	61	111	136
100507416	NA	NA	1	0	2	0	2	0	1	0	3	3
100507417	NA	NA	120	122	36	125	60	25	40	78	28	41
100507418	NA	NA	236	194	813	281	1335	63	1319	255	966	1109
100507419	NA	MMP25-AS1	550	467	630	687	953	87	1003	429	876	674
100507420	ENSG00000253414	LINC01605	45	50	0	38	30	14	19	73	29	6
100507421	ENSG00000261115	TMEM178B	531	99	1237	2018	1301	18	3056	1196	2626	2029
100507423	ENSG00000269956	MKNK1-AS1	55	94	107	102	133	7	200	56	148	67
100507424	NA	NA	79	131	220	89	163	25	81	90	233	181
100507425	NA	NA	0	0	4	0	1	0	4	4	0	0
100507427	NA	NA	384	619	23	699	43	29	103	955	33	162
100507428	ENSG00000234787	LINC00458	0	0	0	0	0	0	0	0	0	0
100507429	NA	NA	8	6	4	0	33	0	26	4	32	0
100507430	NA	NA	0	0	0	0	4	0	6	0	5	0
100507431	NA	LINC02551	13	11	6	22	11	4	10	21	11	4
100507433	ENSG00000267470	ZNF571-AS1	236	504	4073	428	4921	186	6544	470	4307	5410
100507435	ENSG00000253267	DLGAP2-AS1	0	0	0	0	4	0	1	0	8	3
100507435	ENSG00000282001	DLGAP2-AS1	0	0	0	0	4	0	1	0	8	3
100507435	ENSG00000282643	DLGAP2-AS1	0	0	0	0	4	0	1	0	8	3
100507435	ENSG00000282020	DLGAP2-AS1	0	0	0	0	4	0	1	0	8	3
100507436	ENSG00000204520	MICA	0	0	2	1	0	0	6	0	6	0
100507436	ENSG00000233051	MICA	0	0	2	1	0	0	6	0	6	0
100507436	ENSG00000235233	MICA	0	0	2	1	0	0	6	0	6	0
100507436	ENSG00000183214	MICA	0	0	2	1	0	0	6	0	6	0
100507436	ENSG00000231225	MICA	0	0	2	1	0	0	6	0	6	0
100507437	ENSG00000251602	LOC100507437	374	294	720	469	785	81	840	224	710	642
100507438	NA	NA	0	0	0	0	0	1	11	2	4	0
100507439	NA	NA	103	104	2	116	19	10	29	172	15	9
100507440	NA	NA	260	412	1143	276	1484	84	1064	304	1029	1097
100507441	NA	NA	0	0	6	4	1	0	5	11	6	2
100507442	NA	NA	115	139	225	265	343	28	482	111	547	348
100507443	NA	LOC100507443	0	0	0	0	2	0	2	0	2	0
100507444	NA	PPP1R2P1	0	0	0	0	0	0	0	0	0	0
100507445	NA	NA	2	1	5	0	7	0	0	5	0	8
100507447	NA	NA	72	213	60	75	167	50	143	141	125	67
100507448	NA	NA	377	848	247	590	604	1008	272	418	410	299
100507449	NA	NA	24	154	150	73	109	26	27	57	114	122
100507450	NA	NA	21	25	2	38	17	0	1	17	0	3
100507452	NA	NA	1228	759	20	3551	85	73	44	2008	18	29
100507453	NA	NA	0	0	0	0	0	0	0	0	0	0
100507454	NA	NA	0	0	1	0	9	0	36	0	35	6
100507455	NA	NA	242	1395	327	309	349	160	420	705	362	216
100507456	NA	NA	21	27	64	40	93	39	98	67	47	51
100507457	NA	NA	146	314	319	269	488	106	361	210	335	229
100507458	NA	ZNF213-AS1	419	479	1313	617	1421	133	1076	418	1457	1277
100507459	ENSG00000225377	NRSN2-AS1	331	290	884	345	1047	154	1710	252	1141	1143
100507460	NA	NA	168	636	585	420	1829	103	3153	774	2034	1584
100507461	ENSG00000241131	LINC02032	0	0	0	3	8	4	5	0	0	0
100507462	ENSG00000279968	CCDC28A-AS1	33	97	190	48	166	36	222	57	257	128
100507463	ENSG00000204261	PSMB8-AS1	0	0	0	0	0	0	0	0	0	0
100507463	ENSG00000233089	PSMB8-AS1	0	0	0	0	0	0	0	0	0	0
100507463	ENSG00000235540	PSMB8-AS1	0	0	0	0	0	0	0	0	0	0
100507463	ENSG00000206232	PSMB8-AS1	0	0	0	0	0	0	0	0	0	0
100507463	ENSG00000231591	PSMB8-AS1	0	0	0	0	0	0	0	0	0	0
100507463	ENSG00000234365	PSMB8-AS1	0	0	0	0	0	0	0	0	0	0
100507463	ENSG00000206296	PSMB8-AS1	0	0	0	0	0	0	0	0	0	0
100507463	ENSG00000233140	PSMB8-AS1	0	0	0	0	0	0	0	0	0	0
100507464	ENSG00000253380	LOC100507464	0	0	0	0	0	0	0	0	0	0
100507465	NA	NA	2	16	4	6	0	2	15	2	9	6
100507466	NA	DPH6-DT	69	137	20	108	52	93	41	141	45	14
100507467	NA	NA	0	0	0	0	0	2	0	0	0	0
100507468	ENSG00000234215	CT66	11	22	44	17	35	7	23	18	40	13
100507470	ENSG00000234942	GRID1-AS1	21	23	26	14	51	0	80	51	76	66
100507473	NA	NA	7007	30173	41256	8691	69507	4739	75554	21978	53718	41140
100507474	NA	NA	63	56	141	166	375	26	528	91	351	284
100507475	ENSG00000231908	IDH1-AS1	8	13	19	12	6	28	15	18	13	25
100507476	NA	NA	0	0	5	0	0	0	0	0	8	0
100507477	ENSG00000236013	LOC100507477	4	4	0	0	2	0	11	9	3	0
100507478	NA	NA	0	0	1	0	0	0	0	0	2	1
100507479	NA	NA	0	0	0	2	2	25	8	14	2	2
100507480	NA	LINC02853	0	0	0	0	4	2	0	0	8	0
100507481	NA	NA	0	0	0	0	0	2	0	0	0	0
100507482	NA	NA	37	74	4	29	8	2	2	16	4	14
100507483	NA	NA	0	0	0	0	0	0	0	0	0	0
100507484	NA	NA	0	3	0	2	4	0	4	0	0	0
100507485	NA	NA	0	0	0	0	0	0	0	0	0	0
100507486	NA	NA	182	746	886	272	1605	149	1693	276	1259	1051
100507487	ENSG00000251432	LINC02615	26	55	102	17	88	42	42	22	69	79
100507488	NA	NA	11	15	34	19	48	9	126	18	48	39
100507489	NA	LINC01277	34	97	69	18	237	13	265	88	143	191
100507491	NA	NA	0	0	0	0	0	0	0	0	0	0
100507492	NA	NA	0	0	19	0	28	0	24	8	8	25
100507493	NA	NA	1263	2123	11728	2045	14246	1540	20067	2114	13413	13289
100507494	NA	NA	12	37	9	8	4	4	43	18	21	23
100507495	ENSG00000234684	SDCBP2-AS1	161	319	582	262	679	76	767	315	889	783
100507496	NA	NA	0	0	1	0	1	0	0	0	2	0
100507497	NA	NA	18	22	46	51	47	4	134	5	75	62
100507498	NA	NA	0	6	0	4	3	4	0	8	4	0
100507499	NA	NA	154	785	611	323	1023	325	860	354	666	508
100507500	ENSG00000224057	EGFR-AS1	17	2	4	15	4	12	10	2	16	5
100507501	NA	LINC01569	123	138	66	138	102	46	123	79	150	126
100507502	NA	NA	227	158	186	180	245	122	329	94	305	316
100507503	NA	NA	199	178	2773	355	1815	60	1232	238	2410	1625
100507505	NA	NA	0	0	1	0	2	0	0	0	0	0
100507506	ENSG00000234817	ECI2-DT	13	26	16	22	85	23	39	28	35	14
100507507	NA	LOC100507507	482	560	489	628	745	132	905	483	810	637
100507508	NA	NA	98	59	255	227	417	37	1002	181	611	587
100507509	NA	NA	2	5	12	7	4	0	5	24	15	13
100507510	NA	NA	0	4	5	3	5	0	1	0	11	1
100507511	NA	NA	0	0	3	0	6	0	0	0	4	0
100507513	NA	LOC100507513	3	0	0	0	0	6	0	0	0	0
100507514	NA	NA	44	66	43	40	7	9	39	54	54	3
100507515	NA	NA	4	3	7	1	17	4	14	9	10	34
100507516	ENSG00000237807	LOC100507516	64	44	42	58	146	54	67	68	74	48
100507518	NA	NA	8	0	21	5	13	0	13	4	25	7
100507519	NA	NA	0	1	7	5	24	4	10	0	18	9
100507520	NA	NA	1874	2837	2563	1577	4759	1116	3937	984	2717	4898
100507521	ENSG00000255553	LINC02733	7	0	0	0	0	6	2	8	0	2
100507522	NA	NA	508	1049	1363	577	1868	347	1617	708	1399	1261
100507523	NA	NA	0	0	2	0	1	0	2	1	1	1
100507524	ENSG00000243069	ARHGEF26-AS1	501	1883	240	529	747	1347	1518	816	789	488
100507524	ENSG00000281157	ARHGEF26-AS1	501	1883	240	529	747	1347	1518	816	789	488
100507525	NA	NA	0	2	1	0	0	0	7	0	0	4
100507527	ENSG00000267465	THEG5	0	0	0	0	0	0	0	0	0	0
100507528	ENSG00000248330	LINC00613	0	0	0	0	0	0	0	0	0	0
100507530	NA	MCPH1-AS1	190	202	340	286	239	74	336	357	308	439
100507531	NA	NA	9	26	0	12	0	0	0	32	0	0
100507533	ENSG00000227640	SOX21-AS1	651	981	1288	839	933	887	121	391	1269	873
100507534	ENSG00000261325	LINC02192	433	747	10	558	51	76	15	1319	38	16
100507535	NA	NA	45	60	13	41	21	38	31	59	28	15
100507536	NA	NA	0	0	0	0	20	0	6	0	4	11
100507537	ENSG00000240045	STRIT1	0	4	8	0	9	2	4	0	4	2
100507538	NA	NA	4	10	7	8	14	0	4	3	4	5
100507539	NA	NA	1091	1036	258	2838	412	211	2234	1465	512	846
100507540	ENSG00000225434	LINC01504	0	0	6	0	12	4	2	0	0	0
100507542	NA	NA	0	0	0	0	0	0	0	0	0	0
100507545	NA	NA	3	5	26	6	21	1	26	2	28	21
100507546	NA	NA	22	8	5	13	20	6	31	10	24	7
100507547	ENSG00000284954	LOC100507547	0	10	0	4	4	0	1	0	0	0
100507547	ENSG00000204314	LOC100507547	0	10	0	4	4	0	1	0	0	0
100507547	ENSG00000238056	LOC100507547	0	10	0	4	4	0	1	0	0	0
100507547	ENSG00000229071	LOC100507547	0	10	0	4	4	0	1	0	0	0
100507547	ENSG00000225141	LOC100507547	0	10	0	4	4	0	1	0	0	0
100507547	ENSG00000229488	LOC100507547	0	10	0	4	4	0	1	0	0	0
100507547	ENSG00000227122	LOC100507547	0	10	0	4	4	0	1	0	0	0
100507547	ENSG00000206331	LOC100507547	0	10	0	4	4	0	1	0	0	0
100507547	ENSG00000235956	LOC100507547	0	10	0	4	4	0	1	0	0	0
100507548	NA	LOC100507548	3	0	0	1	0	0	1	0	0	0
100507550	NA	NA	0	4	4	0	29	8	0	6	12	7
100507551	ENSG00000269439	LOC100507551	64	155	203	109	196	23	189	47	298	209
100507552	NA	NA	1	0	19	0	28	0	10	1	10	21
100507553	NA	NA	4	0	4	0	10	0	4	0	4	4
100507554	NA	RPL37A-DT	19	36	26	31	36	39	9	28	27	27
100507555	NA	NA	30	21	191	100	409	25	432	30	396	236
100507556	NA	NA	0	0	4	0	0	0	0	4	0	5
100507557	ENSG00000235652	FBXO30-DT	550	993	611	630	863	305	954	1083	775	583
100507558	NA	NA	60	72	235	103	234	8	109	70	246	150
100507559	NA	NA	0	0	1	0	0	0	0	0	0	0
100507560	NA	LOC100507560	70	175	4	60	20	55	5	79	0	4
100507562	NA	LOC100507562	0	0	0	0	0	0	0	0	0	0
100507563	NA	NA	123	118	594	161	358	81	575	122	161	281
100507564	ENSG00000226754	LOC100507564	235	819	3500	308	6080	277	3448	725	4493	3936
100507566	NA	NA	8	0	0	0	1	1	0	10	3	0
100507567	ENSG00000269386	RAB11B-AS1	119	203	109	93	192	72	181	104	184	144
100507568	NA	NA	52	97	27	71	106	41	93	91	48	34
100507570	NA	NA	10	13	27	37	26	6	31	6	28	25
100507571	NA	NA	8	2	8	0	11	0	24	2	11	29
100507572	NA	NA	0	0	0	0	0	0	0	0	0	0
100507573	NA	NA	1996	2127	5341	3312	5727	556	5884	1956	5837	6379
100507574	NA	NA	1	2	5	2	0	2	12	6	1	4
100507575	NA	NA	564	1445	44	918	118	157	114	854	108	124
100507576	NA	NA	0	0	0	0	0	0	0	0	0	0
100507577	NA	NA	829	2673	3224	1124	4514	783	3896	1776	4563	3168
100507578	NA	NA	0	0	0	0	0	0	0	0	0	0
100507580	NA	NA	8	171	141	8	350	4	128	46	208	75
100507581	NA	NA	29	16	1	28	2	9	7	17	3	1
100507582	ENSG00000235831	BHLHE40-AS1	41	62	9	82	5	13	10	61	6	14
100507584	ENSG00000249346	LINC01016	8	8	0	0	0	0	0	8	0	0
100507587	NA	NA	0	5	10	4	67	0	18	2	28	28
100507588	ENSG00000260001	TGFBR3L	843	618	26	1390	10	58	14	813	3	16
100507589	NA	NAGPA-AS1	126	140	95	231	49	104	101	130	189	65
100507590	NA	NA	61	102	702	68	785	36	761	39	636	860
100507591	NA	NA	0	2	4	0	1	0	1	0	2	1
100507592	NA	NA	0	0	4	4	0	0	0	4	3	4
100507593	NA	NA	965	6393	1862	1301	4855	668	7482	4229	3147	2835
100507594	NA	NA	3	12	4	8	0	4	0	18	0	0
100507596	NA	NA	0	0	0	0	3	0	0	0	0	0
100507599	NA	LOC100507599	683	1146	1543	898	1978	289	1895	999	1106	1080
100507600	ENSG00000226806	LCT-AS1	0	0	0	1	0	0	0	0	0	0
100507601	NA	NA	0	5	0	4	0	0	2	0	17	4
100507602	ENSG00000248275	TRIM52-AS1	237	625	1168	339	1900	148	1327	310	1019	1380
100507603	NA	NA	5	3	20	0	27	0	6	0	24	12
100507604	NA	NA	10	5	8	4	7	10	9	2	21	2
100507605	ENSG00000235824	LINC00837	0	0	0	0	0	0	0	8	0	0
100507607	ENSG00000196993	NPIPB9	0	0	0	1	1	0	0	1	0	0
100507608	ENSG00000212659	KRTAP9-6	0	0	0	0	0	0	0	0	0	0
100507608	ENSG00000267635	KRTAP9-6	0	0	0	0	0	0	0	0	0	0
100507608	ENSG00000263263	KRTAP9-6	0	0	0	0	0	0	0	0	0	0
100507609	NA	NA	0	0	0	0	0	0	0	0	0	0
100507610	NA	NA	0	2	4	5	51	0	42	4	42	6
100507611	NA	NA	13	14	47	21	30	29	53	20	61	30
100507612	ENSG00000235532	LINC00402	0	0	0	3	4	0	0	12	4	0
100507613	NA	NA	0	0	0	0	8	0	18	0	6	6
100507614	NA	NA	29	35	89	48	99	8	120	40	186	113
100507615	NA	NA	4	1	6	2	38	2	8	0	2	4
100507616	NA	LINC02397	6	4	46	0	172	0	138	14	252	41
100507618	NA	NA	202	166	1072	407	920	23	1564	443	1649	1088
100507619	NA	NA	227	342	1118	350	851	69	1105	219	1246	1175
100507620	NA	NA	21671	38682	43238	28841	62007	12699	82288	31540	49676	38540
100507624	NA	NA	29	36	109	33	128	29	151	105	200	142
100507625	NA	NA	1	0	0	0	0	0	0	0	0	0
100507626	NA	NA	0	12	0	30	4	1	4	4	0	15
100507627	NA	NA	2	8	37	6	74	2	104	4	107	34
100507628	NA	NA	57	54	20	144	91	11	69	40	109	39
100507629	ENSG00000226995	LINC00658	4	2	13	4	8	7	13	0	15	14
100507630	NA	NA	4	4	20	7	34	0	16	12	44	35
100507631	NA	NA	0	1	0	0	0	0	0	0	4	0
100507632	ENSG00000246430	LINC00968	0	0	4	0	0	0	3	0	21	0
100507633	ENSG00000228701	TNKS2-AS1	4	15	15	10	30	23	40	4	13	17
100507634	NA	LOC100507634	73	93	107	72	214	12	153	50	109	94
100507635	NA	NA	121	165	99	212	331	17	234	133	183	126
100507636	NA	NA	68	67	136	117	127	76	112	78	69	60
100507637	NA	NA	8	11	45	19	37	40	42	19	82	47
100507639	ENSG00000248810	LINC02432	0	0	3	0	11	0	6	0	21	0
100507640	NA	NA	0	0	0	0	5	0	0	0	0	2
100507642	ENSG00000240859	LOC100507642	132	246	107	271	277	27	147	306	230	125
100507642	ENSG00000282075	LOC100507642	132	246	107	271	277	27	147	306	230	125
100507642	ENSG00000282461	LOC100507642	132	246	107	271	277	27	147	306	230	125
100507642	ENSG00000288417	LOC100507642	132	246	107	271	277	27	147	306	230	125
100507643	NA	NA	16	19	0	14	1	9	0	4	0	0
100507644	NA	NA	0	0	0	0	0	0	0	0	0	0
100507645	NA	NA	1	0	12	0	7	1	5	0	6	6
100507646	NA	NA	101	159	306	270	460	28	694	165	1177	559
100507647	NA	NA	98	134	218	131	248	24	275	201	292	247
100507649	NA	NA	438	2390	7	574	448	92	487	2012	146	181
100507650	ENSG00000215277	RNF212B	6	16	25	10	36	1	35	6	20	21
100507651	ENSG00000253301	LINC01606	13	54	90	9	136	0	108	48	342	511
100507652	NA	NA	0	0	0	0	0	0	0	0	0	0
100507653	NA	NA	600	400	3190	892	2133	121	1521	293	503	2952
100507654	NA	NA	34	36	51	16	132	0	67	4	224	44
100507655	NA	NA	12	57	330	27	325	18	243	42	488	262
100507656	NA	NA	273	237	321	347	489	73	586	179	556	392
100507657	ENSG00000226741	LINC02554	0	6	258	2	1515	0	1410	0	2095	329
100507658	NA	NA	15	56	114	21	48	4	79	52	233	73
100507659	NA	NA	92	242	2975	120	5259	116	6821	172	5047	2678
100507660	NA	NA	2	0	11	3	0	0	7	0	10	8
100507661	ENSG00000242268	LINC02082	31	20	646	18	662	6	262	24	537	102
100507662	NA	NA	10	2	6	4	7	1	17	0	23	15
100507663	NA	NA	0	0	4	0	15	0	6	1	19	6
100507664	NA	NA	4	8	23	0	78	0	44	14	94	27
100507666	NA	NA	114	253	617	111	772	108	292	163	601	371
100507668	NA	NA	0	0	0	0	0	0	0	0	0	0
100507669	NA	NA	0	0	0	0	0	0	0	0	0	0
100507670	ENSG00000232671	ZNF687-AS1	33	46	241	58	73	0	102	73	208	141
100507671	NA	NA	14	43	27	43	44	14	21	18	31	26
100507672	NA	NA	14	40	69	21	37	1	65	40	51	186
100507673	NA	NA	98	103	1042	160	1563	190	1090	183	1485	808
100507674	NA	MARK2P9	6	4	0	20	31	0	8	9	6	10
100507675	NA	NA	4	0	0	0	0	4	0	0	0	0
100507676	NA	NA	20	14	13	13	11	1	32	5	4	32
10051	ENSG00000113810	SMC4	408	1045	29061	666	18726	305	8398	1167	24034	21420
10052	ENSG00000182963	GJC1	682	1375	29451	947	34555	1411	62759	1282	41394	37071
10053	ENSG00000129354	AP1M2	52	46	11	135	17	0	6	37	6	5
